timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
14377.760699,-4.615625,0.676493,59.295410,1.839241,0.687137,59.254848,14377.760698,14377.727754,0,4217,1,-1.720685,4.073440,67.617302,-0.047452,-0.035934,0.009292
14377.774992,-4.616204,0.655408,59.267708,1.840852,0.657127,59.281307,14377.774991,14377.744435,0,4218,1,-1.815125,3.946599,67.663048,-0.032287,-0.047656,0.007999
14377.790416,-4.616695,0.716031,59.273037,1.844467,0.709412,59.304718,14377.790415,14377.761115,0,4219,1,-1.819371,4.059450,67.632423,-0.045825,-0.046821,0.012122
14377.822028,-4.618480,0.684783,59.337219,1.844671,0.683062,59.291821,14377.822027,14377.777796,0,4220,1,-1.754922,4.031435,67.672157,-0.042392,-0.041279,0.006289
14377.837530,-4.620437,0.687808,59.325481,1.845034,0.657164,59.279339,14377.837529,14377.794459,0,4221,1,-1.756493,3.994254,67.674683,-0.038114,-0.039401,0.011494
14377.853890,-4.620389,0.657724,59.368511,1.844214,0.673407,59.275715,14377.853889,14377.811133,0,4222,1,-1.809117,4.033053,67.676346,-0.042624,-0.048496,0.003838
14377.870411,-4.621019,0.669236,59.403637,1.844202,0.682713,59.251736,14377.870409,14377.827806,0,4223,1,-1.812580,3.955222,67.713821,-0.033092,-0.046997,0.008686
14377.885653,-4.618609,0.675452,59.334026,1.843079,0.685190,59.233746,14377.885652,14377.844480,0,4224,1,-1.887439,4.012582,67.643211,-0.039987,-0.055898,0.008924
14377.902111,-4.616586,0.671069,59.365997,1.844706,0.670563,59.262218,14377.902111,14377.861154,0,4225,1,-1.808251,4.094206,67.645981,-0.049263,-0.047815,0.006171
14377.918091,-4.618012,0.677037,59.382172,1.848216,0.686187,59.280514,14377.918090,14377.877827,0,4226,1,-1.782802,4.040020,67.687157,-0.042612,-0.043671,0.009353
14377.933763,-4.618569,0.685543,59.361111,1.846117,0.688798,59.269794,14377.933762,14377.894501,0,4227,1,-1.821364,4.019084,67.677658,-0.040169,-0.048187,0.009061
14377.950053,-4.618159,0.661010,59.328823,1.849783,0.671637,59.284016,14377.950052,14377.911174,0,4228,1,-1.736388,4.121257,67.630753,-0.052456,-0.038094,0.009831
14377.966142,-4.619520,0.681954,59.367889,1.852233,0.678772,59.305500,14377.966141,14377.927848,0,4229,1,-1.789622,4.084946,67.673004,-0.048337,-0.043553,0.012240
14377.982098,-4.623519,0.702979,59.420429,1.848817,0.705635,59.303020,14377.982097,14377.944522,0,4230,1,-1.780055,4.051269,67.712868,-0.043993,-0.044313,0.005996
14377.998562,-4.628466,0.664819,59.420845,1.846495,0.676251,59.303566,14377.998561,14377.961195,0,4231,1,-1.848140,4.081234,67.697815,-0.047679,-0.051420,0.007563
14378.014123,-4.631062,0.676319,59.319073,1.840686,0.671209,59.293262,14378.014122,14377.977869,0,4232,1,-1.815461,4.115854,67.630150,-0.051666,-0.046478,0.009081
14378.030248,-4.633909,0.675286,59.300671,1.837326,0.669002,59.303616,14378.030248,14377.994542,0,4233,1,-1.894693,4.080910,67.636848,-0.047450,-0.054241,0.012413
14378.048080,-4.638552,0.687385,59.250896,1.835257,0.661232,59.298065,14378.048079,14378.011216,0,4234,1,-1.774353,4.082900,67.615685,-0.047246,-0.041037,0.008496
14378.062693,-4.640069,0.667531,59.213428,1.828600,0.665578,59.282467,14378.062691,14378.027890,0,4235,1,-1.835184,3.968993,67.630905,-0.033981,-0.047616,0.008735
14378.078932,-4.643120,0.658061,59.263119,1.827577,0.655301,59.279446,14378.078931,14378.044563,0,4236,1,-1.776557,4.088566,67.609383,-0.048068,-0.042918,0.002316
14378.094834,-4.646300,0.677029,59.227406,1.826398,0.656756,59.288601,14378.094833,14378.061237,0,4237,1,-1.824932,4.058652,67.605072,-0.045006,-0.045172,0.010797
14378.110153,-4.647809,0.665497,59.197132,1.827385,0.683133,59.310505,14378.110152,14378.077910,0,4238,1,-1.837246,3.997347,67.623528,-0.037988,-0.047894,0.007257
14378.127243,-4.649968,0.685931,59.212543,1.833968,0.678628,59.359524,14378.127242,14378.094584,0,4239,1,-1.813085,4.015566,67.648605,-0.040446,-0.045327,0.007175
14378.142298,-4.649959,0.717699,59.207130,1.830781,0.708495,59.309059,14378.142297,14378.111258,0,4240,1,-1.798330,4.029764,67.614395,-0.042581,-0.042755,0.008832
14378.158532,-4.651201,0.674296,59.214352,1.831604,0.690552,59.335003,14378.158531,14378.127931,0,4241,1,-1.837571,4.049719,67.620415,-0.045087,-0.048649,0.005593
14378.174311,-4.650599,0.677324,59.200317,1.834982,0.683612,59.328766,14378.174310,14378.144605,0,4242,1,-1.875362,4.098699,67.587181,-0.051353,-0.052112,0.009020
14378.191350,-4.645061,0.655779,59.191799,1.834111,0.655266,59.291542,14378.191349,14378.161279,0,4243,1,-1.814006,4.017847,67.599754,-0.041825,-0.044376,0.010847
14378.222050,-4.640433,0.647764,59.226894,1.838958,0.654254,59.287678,14378.222049,14378.178032,0,4244,1,-1.779961,4.072629,67.593628,-0.048649,-0.040826,0.011067
14378.237647,-4.639886,0.664930,59.289478,1.842043,0.667955,59.305927,14378.237646,14378.194713,0,4245,1,-1.789147,4.131944,67.608131,-0.055942,-0.043804,0.006757
14378.253746,-4.637393,0.666833,59.306915,1.845203,0.681977,59.314312,14378.253745,14378.211393,0,4246,1,-1.861255,3.945185,67.692039,-0.033772,-0.053404,0.004517
14378.269927,-4.635610,0.662010,59.355526,1.850564,0.669834,59.332317,14378.269926,14378.228074,0,4247,1,-1.810640,3.984630,67.712112,-0.038575,-0.046866,0.007176
14378.285927,-4.632208,0.650817,59.336658,1.850997,0.649640,59.320587,14378.285926,14378.244755,0,4248,1,-1.805995,4.065908,67.663719,-0.048493,-0.045774,0.009359
