current_time,predicted_x,predicted_y,predicted_z
14377.761516600000,-1.878053450334,1.056014319024,59.352971575901
14377.766512100001,-1.878053450334,1.056014319024,59.352928523210
14377.769488200000,-1.878053450334,1.056014319024,59.352883071215
14377.774522700000,-1.878053450334,1.056014319024,59.352835186831
14377.778484099999,-1.878053450334,1.056014319024,59.352784644387
14377.782469100001,-1.878053450334,1.056014319024,59.352731444568
14377.786441000000,-1.878053450334,1.056014319024,59.352675584536
14377.790533500000,-1.878053450334,1.056014319024,59.352617756590
14377.794475999999,-1.878053450334,1.056014319024,59.352557945756
14377.799445799999,-1.878053450334,1.056014319024,59.352496102202
14377.803447800001,-1.878053450334,1.056014319024,59.352432204684
14377.807407400000,-1.878053450334,1.056014319024,59.352366230983
14377.811453599999,-1.878053450334,1.056014319024,59.352298153653
14377.815431100000,-1.878053450334,1.056014319024,59.352227945505
14377.820381600000,-1.878053450334,1.056014319024,59.352155542208
14377.824395899999,-1.878053450334,1.056014319024,59.352083054514
14377.828328199999,-1.878053450334,1.056014319024,59.352010425528
14377.832342800000,-1.878053450334,1.056014319024,59.351937597774
14377.836331799999,-1.878053450334,1.056014319024,59.351864515020
14377.840320900001,-1.878053450334,1.056014319024,59.351792708989
14377.845312600000,-1.878053450334,1.056014319024,59.351722134230
14377.849286299999,-1.878053450334,1.056014319024,59.351652744307
14377.853306999999,-1.878053450334,1.056014319024,59.351584495266
14377.857253700000,-1.878053450334,1.056014319024,59.351519343257
14377.861261100001,-1.878053450334,1.056014319024,59.351457248033
14377.866257199999,-1.878053450334,1.056014319024,59.351398202756
14377.870261399999,-1.878053450334,1.056014319024,59.351342174490
14377.874216099999,-1.878053450334,1.056014319024,59.351291442697
14377.878203500000,-1.878053450334,1.056014319024,59.351246004294
14377.882186500001,-1.878053450334,1.056014319024,59.351205861862
14377.886204099999,-1.878053450334,1.056014319024,59.351166830512
14377.891187800000,-1.878053450334,1.056014319024,59.351128955640
14377.895175500000,-1.878053450334,1.056014319024,59.351092262098
14377.899191300001,-1.878053450334,1.056014319024,59.351056775629
14377.903193599999,-1.878053450334,1.056014319024,59.351021644297
14377.907115600001,-1.878053450334,1.056014319024,59.350986881692
14377.912133399999,-1.878053450334,1.056014319024,59.350952509149
14377.916125500000,-1.878053450334,1.056014319024,59.350918539122
14377.920135200000,-1.878053450334,1.056014319024,59.350886665426
14377.924075400000,-1.878053450334,1.056014319024,59.350856904139
14377.928062100000,-1.878053450334,1.056014319024,59.350829274164
14377.932082500000,-1.878053450334,1.056014319024,59.350803796760
14377.937096800000,-1.878053450334,1.056014319024,59.350778558562
14377.941045500000,-1.878053450334,1.056014319024,59.350753572400
14377.945059400001,-1.878053450334,1.056014319024,59.350728850462
14377.949045300000,-1.878053450334,1.056014319024,59.350704403774
14377.953049899999,-1.878053450334,1.056014319024,59.350677642620
14377.957060600000,-1.878053450334,1.056014319024,59.350648554025
14377.961998999999,-1.878053450334,1.056014319024,59.350617089101
14377.966011500001,-1.878053450334,1.056014319024,59.350583228275
14377.969974199999,-1.878053450334,1.056014319024,59.350549175729
14377.973971800000,-1.878053450334,1.056014319024,59.350514897724
14377.977933100001,-1.878053450334,1.056014319024,59.350480360538
14377.981921600000,-1.878053450334,1.056014319024,59.350445529718
14377.986955099999,-1.878053450334,1.056014319024,59.350414127880
14377.990925500000,-1.878053450334,1.056014319024,59.350386124844
14377.994889100000,-1.878053450334,1.056014319024,59.350361494086
