CaptureTime, LeftLM1.x, LeftLM1.y, LeftLM2.x, LeftLM2.y, LeftLM3.x, LeftLM3.y, LeftLM4.x, LeftLM4.y, LeftLM5.x, LeftLM5.y, LeftLM6.x, LeftLM6.y, RightLM1.x, RightLM1.y, RightLM2.x, RightLM2.y, RightLM3.x, RightLM3.y, RightLM4.x, RightLM4.y, RightLM5.x, RightLM5.y, RightLM6.x, RightLM6.y, frameNumber
14377.7651, 274.6443, 248.6802,273.1444, 251.2783,270.1445, 251.2784,268.6443, 248.6805,270.1440, 246.0824,273.1439, 246.0819,325.2519, 250.8287,322.2520, 250.8288,320.7518, 248.2310,322.2515, 245.6328,325.2514, 245.6324,326.7518, 248.2301,346.9360, 248.3598,345.4361, 250.9578,342.4362, 250.9580,340.9360, 248.3601,342.4357, 245.7619,345.4356, 245.7615,397.6824, 251.1105,394.6825, 251.1106,393.1824, 248.5127,394.6820, 245.9146,397.6819, 245.9141,399.1823, 248.5119,4218
14377.7818, 274.7090, 248.2381,273.2090, 250.8361,270.2091, 250.8362,268.7090, 248.2383,270.2086, 245.6402,273.2086, 245.6398,325.4580, 250.8133,322.4581, 250.8134,320.9579, 248.2155,322.4576, 245.6174,325.4575, 245.6170,326.9579, 248.2147,346.6772, 248.5146,345.1773, 251.1126,342.1774, 251.1127,340.6773, 248.5148,342.1769, 245.9167,345.1768, 245.9163,397.5323, 251.5940,394.5324, 251.5941,393.0323, 248.9962,394.5319, 246.3981,397.5319, 246.3976,399.0323, 248.9954,4219
14377.7985, 274.9887, 248.1684,273.4888, 250.7664,270.4888, 250.7665,268.9887, 248.1686,270.4883, 245.5705,273.4883, 245.5701,325.3950, 250.9167,322.3951, 250.9168,320.8949, 248.3189,322.3946, 245.7208,325.3945, 245.7204,326.8949, 248.3181,346.3330, 248.3273,344.8331, 250.9254,341.8332, 250.9255,340.3330, 248.3276,341.8327, 245.7294,344.8326, 245.7290,397.6911, 251.1960,394.6912, 251.1961,393.1910, 248.5983,394.6907, 246.0001,397.6906, 245.9997,399.1910, 248.5974,4220
14377.8152, 274.6619, 248.4758,273.1620, 251.0738,270.1621, 251.0739,268.6620, 248.4761,270.1616, 245.8779,273.1615, 245.8775,325.3929, 251.1259,322.3930, 251.1261,320.8929, 248.5282,322.3925, 245.9300,325.3925, 245.9296,326.8929, 248.5274,346.6526, 248.2128,345.1526, 250.8108,342.1527, 250.8110,340.6526, 248.2131,342.1523, 245.6149,345.1522, 245.6145,397.9380, 251.2926,394.9381, 251.2927,393.4380, 248.6948,394.9376, 246.0967,397.9375, 246.0962,399.4379, 248.6940,4221
14377.8318, 275.0730, 248.4021,273.5731, 251.0001,270.5732, 251.0003,269.0730, 248.4024,270.5727, 245.8042,273.5726, 245.8038,325.2068, 250.9946,322.2069, 250.9947,320.7067, 248.3969,322.2064, 245.7987,325.2063, 245.7983,326.7067, 248.3960,346.4708, 248.1945,344.9709, 250.7926,341.9710, 250.7927,340.4708, 248.1948,341.9705, 245.5966,344.9704, 245.5962,397.3931, 250.9433,394.3932, 250.9434,392.8931, 248.3455,394.3927, 245.7473,397.3926, 245.7469,398.8930, 248.3447,4222
14377.8485, 274.8018, 248.7096,273.3018, 251.3076,270.3019, 251.3078,268.8018, 248.7099,270.3015, 246.1117,273.3014, 246.1113,325.5730, 251.1449,322.5731, 251.1450,321.0729, 248.5471,322.5726, 245.9489,325.5725, 245.9485,327.0729, 248.5463,346.6312, 248.6339,345.1313, 251.2319,342.1314, 251.2320,340.6313, 248.6342,342.1309, 246.0360,345.1308, 246.0356,397.9727, 251.4234,394.9728, 251.4235,393.4727, 248.8257,394.9724, 246.2275,397.9723, 246.2271,399.4727, 248.8248,4223
14377.8652, 274.5773, 248.5268,273.0773, 251.1248,270.0774, 251.1250,268.5773, 248.5271,270.0769, 245.9289,273.0768, 245.9285,325.4014, 251.0300,322.4015, 251.0302,320.9013, 248.4323,322.4010, 245.8341,325.4009, 245.8337,326.9013, 248.4315,346.7252, 248.3243,345.2253, 250.9223,342.2254, 250.9225,340.7252, 248.3246,342.2249, 245.7264,345.2248, 245.7260,397.5313, 251.1276,394.5314, 251.1277,393.0313, 248.5299,394.5309, 245.9317,397.5309, 245.9313,399.0312, 248.5290,4224
14377.8819, 275.1650, 248.6374,273.6651, 251.2354,270.6652, 251.2356,269.1650, 248.6377,270.6647, 246.0395,273.6646, 246.0391,325.3658, 251.0843,322.3659, 251.0845,320.8658, 248.4866,322.3654, 245.8884,325.3654, 245.8880,326.8658, 248.4858,346.3420, 248.5685,344.8421, 251.1665,341.8422, 251.1667,340.3420, 248.5688,341.8417, 245.9706,344.8416, 245.9702,397.4446, 251.3786,394.4447, 251.3788,392.9445, 248.7809,394.4442, 246.1827,397.4441, 246.1823,398.9445, 248.7801,4225
14377.8985, 274.7501, 248.7825,273.2502, 251.3805,270.2502, 251.3807,268.7501, 248.7828,270.2497, 246.1846,273.2497, 246.1842,325.2299, 251.0343,322.2299, 251.0344,320.7298, 248.4365,322.2295, 245.8384,325.2294, 245.8380,326.7298, 248.4357,346.4818, 248.6483,344.9819, 251.2463,341.9820, 251.2465,340.4818, 248.6486,341.9815, 246.0504,344.9814, 246.0500,397.7706, 251.4072,394.7707, 251.4074,393.2705, 248.8095,394.7702, 246.2113,397.7701, 246.2109,399.2705, 248.8087,4226
14377.9152, 274.5915, 248.4042,273.0916, 251.0022,270.0916, 251.0023,268.5915, 248.4045,270.0912, 245.8063,273.0911, 245.8059,324.9446, 250.8949,321.9447, 250.8950,320.4445, 248.2971,321.9442, 245.6990,324.9441, 245.6985,326.4445, 248.2963,346.5068, 248.4955,345.0069, 251.0936,342.0070, 251.0937,340.5068, 248.4958,342.0065, 245.8977,345.0064, 245.8972,397.5762, 251.3379,394.5763, 251.3381,393.0761, 248.7402,394.5758, 246.1420,397.5757, 246.1416,399.0761, 248.7394,4227
