timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
14377.751308,-4.616409,0.686009,59.379738,1.831527,0.690173,59.214550,14377.766138,14377.711074,0,17473,1,-2.277929,11.878882,67.733727,0.175327,-0.018020,0.022674
14377.752786,-4.616909,0.691271,59.380688,1.831028,0.695435,59.215496,14377.768132,14377.711074,0,17474,1,-2.275198,11.875546,67.733215,0.179778,-0.020678,0.022985
14377.758942,-4.617486,0.696847,59.381538,1.830450,0.701011,59.216351,14377.774124,14377.711074,0,17475,1,-2.266842,11.865317,67.731651,0.193559,-0.028976,0.023939
14377.761884,-4.618161,0.696072,59.369766,1.831093,0.700347,59.223358,14377.777117,14377.727754,0,17476,1,-2.291694,11.769475,67.715607,-0.109374,-0.069838,0.017433
14377.766953,-4.618237,0.695508,59.367622,1.831017,0.699783,59.221214,14377.782112,14377.727754,0,17477,1,-2.286767,11.753679,67.713615,-0.127866,-0.080824,0.017740
14377.769772,-4.618343,0.695049,59.365696,1.830911,0.699324,59.219284,14377.785088,14377.727754,0,17478,1,-2.283786,11.744061,67.712395,-0.139359,-0.087600,0.017922
14377.774785,-4.618504,0.694720,59.363960,1.830751,0.698995,59.217548,14377.790123,14377.727754,0,17479,1,-2.278665,11.727439,67.710304,-0.159611,-0.099457,0.018229
14377.778728,-4.617664,0.684391,59.350254,1.833199,0.688171,59.228004,14377.794084,14377.744435,0,17480,1,-2.349181,12.024664,67.763351,-0.151794,0.160808,0.015692
14377.782704,-4.616048,0.674092,59.348789,1.834815,0.677872,59.226543,14377.798069,14377.744435,0,17481,1,-2.348754,12.021839,67.763290,-0.167210,0.171062,0.016004
14377.786691,-4.614449,0.664012,59.347473,1.836414,0.667792,59.225227,14377.802041,14377.744435,0,17482,1,-2.348351,12.018950,67.763229,-0.183136,0.181695,0.016324
14377.790772,-4.613884,0.672728,59.333584,1.838756,0.677975,59.239624,14377.806134,14377.761115,0,17483,1,-2.350504,11.818101,67.689667,0.161586,0.120099,0.021386
14377.794697,-4.612429,0.681944,59.333813,1.840211,0.687191,59.239849,14377.810076,14377.761115,0,17484,1,-2.350276,11.804709,67.684898,0.172858,0.126476,0.022017
14377.799670,-4.610922,0.691177,59.334019,1.841717,0.696424,59.240055,14377.815046,14377.761115,0,17485,1,-2.350019,11.787370,67.678696,0.187768,0.134866,0.022838
14377.803660,-4.609400,0.700273,59.334202,1.843240,0.705520,59.240238,14377.819048,14377.761115,0,17486,1,-2.349837,11.773035,67.673561,0.200343,0.141906,0.023520
14377.807625,-4.607857,0.709266,59.334366,1.844783,0.714513,59.240406,14377.823007,14377.761115,0,17487,1,-2.349679,11.758524,67.668365,0.213285,0.149121,0.024212
