timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
14369.751749,-4.910837,1.231368,59.746735,1.516674,1.312962,59.225285,14369.767116,14369.704316,0,15553,1,-2.300310,11.883104,68.131882,0.152779,-0.081290,0.005303
14369.755707,-4.911629,1.236012,59.744667,1.515883,1.317606,59.223221,14369.771084,14369.704316,0,15554,1,-2.300111,11.873548,68.129883,0.167283,-0.088892,0.004901
14369.758962,-4.912393,1.240431,59.742809,1.515118,1.322024,59.221359,14369.774056,14369.704316,0,15555,1,-2.299972,11.866230,68.128357,0.178491,-0.094769,0.004594
14369.762774,-4.913576,1.247630,59.735607,1.514631,1.324854,59.227764,14369.778072,14369.720996,0,15556,1,-2.343570,12.290841,68.173096,0.004481,-0.001251,0.001059
14369.766684,-4.914401,1.252564,59.735249,1.513806,1.329788,59.227406,14369.782032,14369.720996,0,15557,1,-2.345838,12.305163,68.173149,0.007607,-0.002285,0.000469
14369.771661,-4.915239,1.257560,59.734924,1.512968,1.334784,59.227085,14369.787017,14369.720996,0,15558,1,-2.348791,12.323664,68.173218,0.011704,-0.003625,-0.000291
14369.775683,-4.914397,1.262871,59.734550,1.514425,1.337555,59.232258,14369.791060,14369.737677,0,15559,1,-2.138211,11.702038,68.133156,0.123506,0.120751,0.021910
14369.779655,-4.913254,1.266995,59.736713,1.515568,1.341679,59.234421,14369.795022,14369.737677,0,15560,1,-2.131142,11.685988,68.131248,0.134029,0.128747,0.022380
14369.783617,-4.912110,1.271218,59.738659,1.516712,1.345902,59.236366,14369.799002,14369.737677,0,15561,1,-2.123920,11.669521,68.129303,0.144931,0.137069,0.022867
14369.787758,-4.910960,1.275552,59.740406,1.517862,1.350236,59.238113,14369.802980,14369.737677,0,15562,1,-2.116580,11.652718,68.127319,0.156161,0.145679,0.023368
14369.791667,-4.913861,1.274912,59.740776,1.514887,1.346177,59.235771,14369.806965,14369.754357,0,15563,1,-2.353929,12.231848,68.204903,-0.278742,-0.073341,0.001581
14369.796646,-4.916825,1.272829,59.739887,1.511923,1.344095,59.234882,14369.811986,14369.754357,0,15564,1,-2.356438,12.241849,68.206291,-0.303851,-0.082542,0.000534
