current_time,latest_time,latest_x,latest_y,latest_z
14369.762471599999,14369.720996161926,-1.698922038078,1.290252327919,59.478101730347
14369.766431599999,14369.720996161926,-1.698922038078,1.290252327919,59.478101730347
14369.771416500000,14369.720996161926,-1.698922038078,1.290252327919,59.478101730347
14369.775459799999,14369.737676729066,-1.698249518871,1.286783933640,59.505012512207
14369.779421600000,14369.737676729066,-1.698249518871,1.286783933640,59.505012512207
14369.783401500001,14369.737676729066,-1.698249518871,1.286783933640,59.505012512207
14369.787380000000,14369.737676729066,-1.698249518871,1.286783933640,59.505012512207
14369.791365400000,14369.754357296206,-1.703079342842,1.284781932831,59.479389190674
14369.796385899999,14369.754357296206,-1.703079342842,1.284781932831,59.479389190674
14369.800386400000,14369.754357296206,-1.703079342842,1.284781932831,59.479389190674
14369.804353899999,14369.754357296206,-1.703079342842,1.284781932831,59.479389190674
14369.808341600001,14369.771037863346,-1.703610062599,1.264090001583,59.480674743652
14369.813333300001,14369.771037863346,-1.703610062599,1.264090001583,59.480674743652
14369.817313300000,14369.771037863346,-1.703610062599,1.264090001583,59.480674743652
14369.821304600000,14369.771037863346,-1.703610062599,1.264090001583,59.480674743652
14369.825299200000,14369.787718430485,-1.704895794392,1.267119288445,59.508893966675
14369.829284600000,14369.787718430485,-1.704895794392,1.267119288445,59.508893966675
14369.833274600000,14369.787718430485,-1.704895794392,1.267119288445,59.508893966675
14369.838264599999,14369.804398997625,-1.706176102161,1.283257782459,59.517139434814
14369.842264299999,14369.804398997625,-1.706176102161,1.283257782459,59.517139434814
14369.846248300000,14369.804398997625,-1.706176102161,1.283257782459,59.517139434814
14369.850233499999,14369.804398997625,-1.706176102161,1.283257782459,59.517139434814
14369.854194899999,14369.821079564765,-1.708405971527,1.291856169701,59.531446456909
14369.858219000000,14369.821079564765,-1.708405971527,1.291856169701,59.531446456909
14369.863167899999,14369.821079564765,-1.708405971527,1.291856169701,59.531446456909
14369.867160600001,14369.821079564765,-1.708405971527,1.291856169701,59.531446456909
14369.871174100001,14369.837760131904,-1.709506511688,1.273924231529,59.500076293945
14369.875164300000,14369.837760131904,-1.709506511688,1.273924231529,59.500076293945
14369.879191399999,14369.837760131904,-1.709506511688,1.273924231529,59.500076293945
14369.884144100000,14369.837760131904,-1.709506511688,1.273924231529,59.500076293945
14369.888128400000,14369.854440699044,-1.713222503662,1.325815260410,59.482303619385
14369.892123300000,14369.854440699044,-1.713222503662,1.325815260410,59.482303619385
14369.896097999999,14369.854440699044,-1.713222503662,1.325815260410,59.482303619385
14369.900073800000,14369.854440699044,-1.713222503662,1.325815260410,59.482303619385
14369.904107099999,14369.871121266184,-1.713342964649,1.284166395664,59.464628219604
14369.909052999999,14369.871121266184,-1.713342964649,1.284166395664,59.464628219604
14369.913061400001,14369.871121266184,-1.713342964649,1.284166395664,59.464628219604
14369.917051200000,14369.871121266184,-1.713342964649,1.284166395664,59.464628219604
14369.921042399999,14369.887801833323,-1.710706710815,1.278521776199,59.446363449097
14369.925033500000,14369.887801833323,-1.710706710815,1.278521776199,59.446363449097
14369.929016500000,14369.887801833323,-1.710706710815,1.278521776199,59.446363449097
14369.934006699999,14369.904482400463,-1.711107134819,1.294603168964,59.430372238159
14369.937994800001,14369.904482400463,-1.711107134819,1.294603168964,59.430372238159
14369.941992200000,14369.904482400463,-1.711107134819,1.294603168964,59.430372238159
14369.945956699999,14369.904482400463,-1.711107134819,1.294603168964,59.430372238159
14369.949971200000,14369.904482400463,-1.711107134819,1.294603168964,59.430372238159
