timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
14388.162037,0.837823,15.272880,59.509338,-5.668534,15.235391,59.298561,14388.181704,14388.103051,0,19972,1,-2.663977,11.440818,67.592476,-0.057089,0.079344,0.018855
14388.164929,0.837622,15.273251,59.515011,-5.668334,15.235019,59.292908,14388.184711,14388.119746,0,19973,1,-2.616267,11.886225,67.712059,-0.181280,0.041464,0.010904
14388.169108,0.837621,15.273250,59.515018,-5.668334,15.235019,59.292919,14388.188680,14388.119746,0,19974,1,-2.624897,11.877256,67.700409,-0.192367,0.041345,0.010764
14388.173182,0.837621,15.273250,59.515026,-5.668334,15.235019,59.292927,14388.192678,14388.119746,0,19975,1,-2.633794,11.868073,67.688416,-0.203914,0.041223,0.010616
14388.178148,0.837621,15.273250,59.515034,-5.668334,15.235019,59.292934,14388.197693,14388.119746,0,19976,1,-2.645247,11.856334,67.673012,-0.218940,0.041068,0.010418
14388.181078,0.836938,15.272535,59.517578,-5.667651,15.235732,59.290401,14388.200657,14388.136440,0,19977,1,-2.489434,12.049605,67.758064,-0.081846,0.007796,0.014994
14388.185072,0.836938,15.272535,59.517578,-5.667651,15.235732,59.290405,14388.204644,14388.136440,0,19978,1,-2.490311,12.048483,67.750427,-0.084993,0.005493,0.015023
14388.189059,0.836938,15.272535,59.517578,-5.667651,15.235732,59.290401,14388.208633,14388.136440,0,19979,1,-2.491197,12.047371,67.742645,-0.088228,0.003118,0.015048
14388.193881,0.836268,15.273087,59.516544,-5.666980,15.235181,59.291424,14388.213639,14388.153135,0,19980,1,-2.462361,12.098896,67.759094,0.063958,0.146854,0.018410
14388.197844,0.836268,15.273088,59.516533,-5.666980,15.235182,59.291412,14388.217623,14388.153135,0,19981,1,-2.462022,12.099180,67.752342,0.072446,0.154590,0.018835
14388.202037,0.836268,15.273088,59.516514,-5.666980,15.235182,59.291397,14388.221591,14388.153135,0,19982,1,-2.461674,12.099487,67.745499,0.081242,0.162565,0.019272
14388.205858,0.836268,15.273088,59.516495,-5.666979,15.235183,59.291374,14388.225609,14388.153135,0,19983,1,-2.461313,12.099823,67.738464,0.090494,0.170915,0.019726
14388.209804,0.835709,15.273249,59.515274,-5.666420,15.235023,59.292542,14388.229569,14388.169829,0,19984,1,-2.608979,12.018048,67.645538,0.126516,-0.009486,-0.005930
14388.214763,0.835710,15.273250,59.515247,-5.666420,15.235024,59.292515,14388.234550,14388.169829,0,19985,1,-2.616592,12.016152,67.631256,0.140734,-0.014816,-0.007097
14388.218860,0.835710,15.273251,59.515213,-5.666420,15.235025,59.292480,14388.238546,14388.169829,0,19986,1,-2.622826,12.014655,67.619583,0.152570,-0.019271,-0.008059
14388.222751,0.834664,15.273796,59.516140,-5.665372,15.234482,59.291481,14388.242531,14388.186524,0,19987,1,-2.486111,12.341553,67.657166,-0.128180,0.013202,-0.004119
14388.226732,0.834664,15.273797,59.516094,-5.665372,15.234484,59.291435,14388.246518,14388.186524,0,19988,1,-2.486416,12.356929,67.647453,-0.136850,0.010361,-0.004985
14388.230717,0.834665,15.273798,59.516045,-5.665371,15.234485,59.291386,14388.250507,14388.186524,0,19989,1,-2.486717,12.372724,67.637589,-0.145877,0.007399,-0.005875
14388.235947,0.834665,15.273800,59.515987,-5.665370,15.234487,59.291328,14388.255507,14388.186524,0,19990,1,-2.487086,12.393104,67.625000,-0.157693,0.003518,-0.007024
14388.238746,0.834666,15.273802,59.515923,-5.665370,15.234488,59.291264,14388.258491,14388.186524,0,19991,1,-2.487302,12.405571,67.617378,-0.165008,0.001113,-0.007727
14388.243743,0.833406,15.273218,59.517651,-5.664109,15.235076,59.289402,14388.263484,14388.203218,0,19992,1,-2.416314,12.066155,67.631523,-0.064074,0.137078,-0.013378
14388.247713,0.833407,15.273221,59.517574,-5.664108,15.235078,59.289326,14388.267482,14388.203218,0,19993,1,-2.412054,12.066858,67.622383,-0.067612,0.144473,-0.014456
14388.251815,0.833408,15.273223,59.517494,-5.664107,15.235080,59.289242,14388.271464,14388.203218,0,19994,1,-2.407685,12.067612,67.613159,-0.071288,0.152120,-0.015551
14388.255667,0.832561,15.272866,59.516991,-5.663258,15.235441,59.289577,14388.275445,14388.219913,0,19995,1,-2.539549,12.264400,67.629791,-0.050345,0.012826,-0.013727
14388.260672,0.832562,15.272869,59.516903,-5.663258,15.235444,59.289490,14388.280434,14388.219913,0,19996,1,-2.546389,12.276161,67.619476,-0.051424,0.008715,-0.015092
14388.264690,0.832563,15.272871,59.516815,-5.663257,15.235446,59.289402,14388.284420,14388.219913,0,19997,1,-2.552039,12.285803,67.611137,-0.052283,0.005265,-0.016208
14388.268662,0.832564,15.272874,59.516720,-5.663256,15.235449,59.289307,14388.288413,14388.219913,0,19998,1,-2.557862,12.295679,67.602676,-0.053140,0.001662,-0.017350
14388.272618,0.832032,15.272431,59.515339,-5.662722,15.235897,59.290504,14388.292405,14388.236607,0,19999,1,-2.436299,12.369284,67.888916,-0.252238,-0.017914,-0.006496
14388.276625,0.832033,15.272434,59.515244,-5.662721,15.235899,59.290409,14388.296416,14388.236607,0,20000,1,-2.432689,12.381302,67.890076,-0.269048,-0.022842,-0.007220
14388.280639,0.832034,15.272437,59.515152,-5.662720,15.235902,59.290314,14388.300377,14388.236607,0,20001,1,-2.429023,12.393397,67.891258,-0.286239,-0.027883,-0.007951
14388.285618,0.832035,15.272440,59.515057,-5.662719,15.235905,59.290222,14388.305374,14388.236607,0,20002,1,-2.424253,12.408984,67.892807,-0.308769,-0.034492,-0.008897
14388.289633,0.832040,15.272385,59.517498,-5.662723,15.235965,59.287601,14388.309384,14388.253302,0,20003,1,-2.383876,12.036352,67.935509,0.198623,0.122399,0.001753
14388.293635,0.832041,15.272388,59.517418,-5.662722,15.235967,59.287518,14388.313373,14388.253302,0,20004,1,-2.379513,12.033419,67.939621,0.218974,0.128599,0.001754
14388.297601,0.832042,15.272389,59.517342,-5.662721,15.235970,59.287441,14388.317363,14388.253302,0,20005,1,-2.375060,12.030404,67.943840,0.240149,0.135036,0.001766
14388.301610,0.832043,15.272391,59.517269,-5.662720,15.235971,59.287373,14388.321352,14388.253302,0,20006,1,-2.370519,12.027312,67.948158,0.262140,0.141705,0.001788
14388.305556,0.831778,15.272550,59.517982,-5.662455,15.235817,59.286537,14388.325337,14388.269996,0,20007,1,-2.194561,11.980580,67.875458,0.130023,0.172262,0.012195
14388.310552,0.831779,15.272552,59.517929,-5.662454,15.235818,59.286488,14388.330335,14388.269996,0,20008,1,-2.178939,11.973856,67.875679,0.145982,0.184156,0.012881
14388.314551,0.831779,15.272552,59.517887,-5.662454,15.235819,59.286442,14388.334315,14388.269996,0,20009,1,-2.166211,11.968361,67.875862,0.159203,0.194007,0.013453
14388.318600,0.831780,15.272553,59.517853,-5.662454,15.235820,59.286407,14388.338311,14388.269996,0,20010,1,-2.153180,11.962719,67.876053,0.172929,0.204233,0.014048
14388.322517,0.831583,15.271627,59.515179,-5.662256,15.236748,59.289028,14388.342302,14388.286691,0,20011,1,-2.231374,11.788240,67.859978,-0.047810,-0.075644,0.027517
14388.326533,0.831583,15.271627,59.515160,-5.662256,15.236749,59.289009,14388.346315,14388.286691,0,20012,1,-2.221736,11.774591,67.859467,-0.051621,-0.086880,0.028463
14388.331508,0.831583,15.271627,59.515148,-5.662255,15.236749,59.288998,14388.351270,14388.286691,0,20013,1,-2.209591,11.757333,67.858826,-0.056649,-0.101396,0.029655
14388.335479,0.831599,15.271599,59.510609,-5.662271,15.236778,59.293533,14388.355259,14388.303385,0,20014,1,-2.342896,11.984536,67.960884,-0.115881,0.008413,0.026033
14388.339456,0.831599,15.271598,59.510612,-5.662271,15.236778,59.293537,14388.359221,14388.303385,0,20015,1,-2.338068,11.982022,67.966606,-0.124266,0.004943,0.026983
14388.343598,0.831599,15.271598,59.510624,-5.662271,15.236778,59.293549,14388.363217,14388.303385,0,20016,1,-2.333119,11.979466,67.972519,-0.133083,0.001311,0.027963
14388.347656,0.831599,15.271598,59.510643,-5.662272,15.236777,59.293568,14388.367208,14388.303385,0,20017,1,-2.328095,11.976892,67.978546,-0.142252,-0.002451,0.028963
14388.351436,0.832042,15.271571,59.505310,-5.662715,15.236802,59.298946,14388.371216,14388.320080,0,20018,1,-2.411273,12.022808,68.030090,-0.110632,0.053967,0.030422
14388.356422,0.832042,15.271570,59.505344,-5.662716,15.236801,59.298981,14388.376178,14388.320080,0,20019,1,-2.410007,12.022501,68.040482,-0.119550,0.055448,0.031914
14388.360421,0.832041,15.271569,59.505383,-5.662716,15.236800,59.299019,14388.380171,14388.320080,0,20020,1,-2.408995,12.022283,68.049042,-0.127035,0.056727,0.033147
14388.364536,0.832041,15.271568,59.505424,-5.662716,15.236799,59.299061,14388.384156,14388.320080,0,20021,1,-2.407991,12.022092,68.057762,-0.134781,0.058081,0.034406
14388.368387,0.832850,15.273157,59.501534,-5.663527,15.235207,59.303055,14388.388172,14388.336774,0,20022,1,-2.252207,12.096377,68.116608,-0.003374,0.149342,0.020855
14388.372355,0.832850,15.273156,59.501591,-5.663528,15.235205,59.303112,14388.392132,14388.336774,0,20023,1,-2.243300,12.100194,68.128159,-0.000376,0.157401,0.021543
14388.377381,0.832849,15.273154,59.501652,-5.663529,15.235204,59.303173,14388.397150,14388.336774,0,20024,1,-2.231751,12.105202,68.143135,0.003649,0.168051,0.022440
14388.381452,0.832848,15.273152,59.501720,-5.663529,15.235202,59.303242,14388.401175,14388.336774,0,20025,1,-2.222273,12.109357,68.155418,0.007060,0.176947,0.023181
14388.385397,0.833241,15.272340,59.500980,-5.663924,15.236010,59.304119,14388.405153,14388.353469,0,20026,1,-2.408432,11.918008,68.011108,0.085949,0.046092,0.010577
14388.389357,0.833240,15.272338,59.501053,-5.663924,15.236008,59.304188,14388.409142,14388.353469,0,20027,1,-2.410962,11.910552,68.015709,0.095325,0.045237,0.010601
14388.393352,0.833240,15.272336,59.501122,-5.663925,15.236006,59.304260,14388.413127,14388.353469,0,20028,1,-2.413613,11.902928,68.020378,0.105055,0.044334,0.010625
