CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
14389.8419, 70.3361, 44.4185, 571.9508, 0.0156, -0.0379, 0.0141, 70.3361, 44.4185, 571.9508, 0.0156, -0.0379, 0.0141, 4942
14389.8586, 70.3353, 44.0971, 569.8736, 0.0276, -0.0379, 0.0040, 70.3353, 44.0971, 569.8736, 0.0276, -0.0379, 0.0040, 4943
14389.8752, 70.1492, 44.5329, 569.5359, 0.0199, -0.0296, 0.0091, 70.1492, 44.5329, 569.5359, 0.0199, -0.0296, 0.0091, 4944
14389.8919, 70.3094, 44.4229, 569.9609, 0.0294, -0.0379, 0.0072, 70.3094, 44.4229, 569.9609, 0.0294, -0.0379, 0.0072, 4945
14389.9086, 70.4079, 44.4412, 571.2477, 0.0265, -0.0409, 0.0060, 70.4079, 44.4412, 571.2477, 0.0265, -0.0409, 0.0060, 4946
14389.9253, 70.4603, 44.3536, 572.0631, 0.0221, -0.0373, 0.0104, 70.4603, 44.3536, 572.0631, 0.0221, -0.0373, 0.0104, 4947
14389.9420, 70.9430, 44.4611, 571.5284, 0.0274, -0.0392, 0.0098, 70.9430, 44.4611, 571.5284, 0.0274, -0.0392, 0.0098, 4948
14389.9586, 70.7452, 44.4694, 570.9883, 0.0222, -0.0520, 0.0090, 70.7452, 44.4694, 570.9883, 0.0222, -0.0520, 0.0090, 4949
14389.9753, 70.8283, 44.5298, 571.8751, 0.0302, -0.0414, 0.0079, 70.8283, 44.5298, 571.8751, 0.0302, -0.0414, 0.0079, 4950
14389.9920, 71.0238, 44.8943, 571.5548, 0.0118, -0.0440, 0.0039, 71.0238, 44.8943, 571.5548, 0.0118, -0.0440, 0.0039, 4951
14390.0086, 70.4757, 44.3904, 568.6302, 0.0394, -0.0362, 0.0065, 70.4757, 44.3904, 568.6302, 0.0394, -0.0362, 0.0065, 4952
14390.0253, 70.3008, 44.6726, 570.2823, 0.0295, -0.0283, 0.0104, 70.3008, 44.6726, 570.2823, 0.0295, -0.0283, 0.0104, 4953
14390.0420, 70.5757, 44.7790, 570.3490, 0.0258, -0.0297, 0.0047, 70.5757, 44.7790, 570.3490, 0.0258, -0.0297, 0.0047, 4954
