current_time,latest_time,latest_x,latest_y,latest_z
14388.168680200000,14388.119745664058,-1.294684350491,1.239963531494,59.219720840454
14388.172677900000,14388.119745664058,-1.294684350491,1.239963531494,59.219720840454
14388.177692600000,14388.119745664058,-1.294684350491,1.239963531494,59.219720840454
14388.180656900000,14388.136440154876,-1.296103894711,1.236639678478,59.180786132812
14388.184644000001,14388.136440154876,-1.296103894711,1.236639678478,59.180786132812
14388.188632800000,14388.136440154876,-1.296103894711,1.236639678478,59.180786132812
14388.193639100000,14388.153134645694,-1.294890522957,1.260848701000,59.182970046997
14388.197623399999,14388.153134645694,-1.294890522957,1.260848701000,59.182970046997
14388.201591499999,14388.153134645694,-1.294890522957,1.260848701000,59.182970046997
14388.205608500000,14388.153134645694,-1.294890522957,1.260848701000,59.182970046997
14388.209569400000,14388.169829136512,-1.296443283558,1.218402087688,59.189229965210
14388.214549900000,14388.169829136512,-1.296443283558,1.218402087688,59.189229965210
14388.218545500000,14388.169829136512,-1.296443283558,1.218402087688,59.189229965210
14388.222530800000,14388.186523627330,-1.301720738411,1.233549296856,59.136640548706
14388.226517600000,14388.186523627330,-1.301720738411,1.233549296856,59.136640548706
14388.230506600001,14388.186523627330,-1.301720738411,1.233549296856,59.136640548706
14388.235507300000,14388.186523627330,-1.301720738411,1.233549296856,59.136640548706
14388.238491200000,14388.186523627330,-1.301720738411,1.233549296856,59.136640548706
14388.243484200000,14388.203218118148,-1.302568733692,1.265188992023,59.135360717773
14388.247481500001,14388.203218118148,-1.302568733692,1.265188992023,59.135360717773
14388.251464000001,14388.203218118148,-1.302568733692,1.265188992023,59.135360717773
14388.255445200000,14388.219912608965,-1.300369381905,1.210749685764,59.161577224731
14388.260433500000,14388.219912608965,-1.300369381905,1.210749685764,59.161577224731
14388.264419700001,14388.219912608965,-1.300369381905,1.210749685764,59.161577224731
14388.268413100001,14388.219912608965,-1.300369381905,1.210749685764,59.161577224731
14388.272404600000,14388.236607099783,-1.300810396671,1.230939209461,59.169090270996
14388.276415900000,14388.236607099783,-1.300810396671,1.230939209461,59.169090270996
14388.280376700000,14388.236607099783,-1.300810396671,1.230939209461,59.169090270996
14388.285374200001,14388.236607099783,-1.300810396671,1.230939209461,59.169090270996
14388.289383800000,14388.253301590601,-1.306911408901,1.238915026188,59.210975646973
14388.293373000000,14388.253301590601,-1.306911408901,1.238915026188,59.210975646973
14388.297362800000,14388.253301590601,-1.306911408901,1.238915026188,59.210975646973
14388.301351700000,14388.253301590601,-1.306911408901,1.238915026188,59.210975646973
14388.305337399999,14388.269996081419,-1.310517907143,1.238450527191,59.202634811401
14388.310334500000,14388.269996081419,-1.310517907143,1.238450527191,59.202634811401
14388.314314900001,14388.269996081419,-1.310517907143,1.238450527191,59.202634811401
14388.318310900000,14388.269996081419,-1.310517907143,1.238450527191,59.202634811401
14388.322301700000,14388.286690572237,-1.312932133675,1.237143039703,59.203643798828
14388.326314899999,14388.286690572237,-1.312932133675,1.237143039703,59.203643798828
14388.331270100000,14388.286690572237,-1.312932133675,1.237143039703,59.203643798828
14388.335259199999,14388.303385063055,-1.312189161777,1.227766633034,59.237089157104
14388.339221200000,14388.303385063055,-1.312189161777,1.227766633034,59.237089157104
14388.343216900001,14388.303385063055,-1.312189161777,1.227766633034,59.237089157104
14388.347208499999,14388.303385063055,-1.312189161777,1.227766633034,59.237089157104
14388.351215700000,14388.320079553872,-1.314177334309,1.237079620361,59.250766754150
14388.356178300000,14388.320079553872,-1.314177334309,1.237079620361,59.250766754150
14388.360170900000,14388.320079553872,-1.314177334309,1.237079620361,59.250766754150
14388.364156300000,14388.320079553872,-1.314177334309,1.237079620361,59.250766754150
14388.368171800001,14388.336774044690,-1.313225388527,1.233292698860,59.265768051147
14388.372131800001,14388.336774044690,-1.313225388527,1.233292698860,59.265768051147
14388.377150000000,14388.336774044690,-1.313225388527,1.233292698860,59.265768051147
14388.381175400000,14388.336774044690,-1.313225388527,1.233292698860,59.265768051147
14388.385153400000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.389142000000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.393127300000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.397126200000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.402105800000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.406101900000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.410043500000,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.414025399999,14388.353468535508,-1.316994130611,1.236086249352,59.224176406860
14388.418036400000,14388.370163026326,-1.316155076027,1.221291244030,59.225854873657
14388.422024800000,14388.370163026326,-1.316155076027,1.221291244030,59.225854873657
14388.427017300000,14388.370163026326,-1.316155076027,1.221291244030,59.225854873657
