CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
616770.9397, 616770.9397, 1733, 616770.9397, 616770.9397, 1733, 616770.9397, 305
616770.9564, 616770.9564, 1734, 616770.9564, 616770.9564, 1734, 616770.9564, 306
616770.9731, 616770.9731, 1735, 616770.9731, 616770.9731, 1735, 616770.9731, 307
616770.9897, 616770.9897, 1736, 616770.9897, 616770.9897, 1736, 616770.9897, 308
616771.0064, 616771.0064, 1737, 616771.0064, 616771.0064, 1737, 616771.0064, 309
616771.0231, 616771.0231, 1738, 616771.0231, 616771.0231, 1738, 616771.0231, 310
616771.0398, 616771.0398, 1739, 616771.0398, 616771.0398, 1739, 616771.0398, 311
616771.0564, 616771.0564, 1740, 616771.0564, 616771.0564, 1740, 616771.0564, 312
616771.0731, 616771.0731, 1741, 616771.0731, 616771.0731, 1741, 616771.0731, 313
616771.0898, 616771.0898, 1742, 616771.0898, 616771.0898, 1742, 616771.0898, 314
616771.1064, 616771.1064, 1743, 616771.1064, 616771.1064, 1743, 616771.1064, 315
616771.1231, 616771.1231, 1744, 616771.1231, 616771.1231, 1744, 616771.1231, 316
616771.1398, 616771.1398, 1745, 616771.1398, 616771.1398, 1745, 616771.1398, 317
616771.1564, 616771.1564, 1746, 616771.1564, 616771.1564, 1746, 616771.1564, 318
616771.1731, 616771.1731, 1747, 616771.1731, 616771.1731, 1747, 616771.1731, 319
616771.1898, 616771.1898, 1748, 616771.1898, 616771.1898, 1748, 616771.1898, 320
616771.2064, 616771.2064, 1749, 616771.2064, 616771.2064, 1749, 616771.2064, 321
616771.2231, 616771.2231, 1750, 616771.2231, 616771.2231, 1750, 616771.2231, 322
616771.2398, 616771.2398, 1751, 616771.2398, 616771.2398, 1751, 616771.2398, 323
616771.2564, 616771.2564, 1752, 616771.2564, 616771.2564, 1752, 616771.2564, 324
616771.2731, 616771.2731, 1753, 616771.2731, 616771.2731, 1753, 616771.2731, 325
616771.2898, 616771.2898, 1754, 616771.2898, 616771.2898, 1754, 616771.2898, 326
616771.3064, 616771.3064, 1755, 616771.3064, 616771.3064, 1755, 616771.3064, 327
616771.3231, 616771.3231, 1756, 616771.3231, 616771.3231, 1756, 616771.3231, 328
616771.3398, 616771.3398, 1757, 616771.3398, 616771.3398, 1757, 616771.3398, 329
616771.3564, 616771.3564, 1758, 616771.3564, 616771.3564, 1758, 616771.3564, 330
616771.3731, 616771.3731, 1759, 616771.3731, 616771.3731, 1759, 616771.3731, 331
616771.3898, 616771.3898, 1760, 616771.3898, 616771.3898, 1760, 616771.3898, 332
616771.4064, 616771.4064, 1761, 616771.4064, 616771.4064, 1761, 616771.4064, 333
616771.4231, 616771.4231, 1762, 616771.4231, 616771.4231, 1762, 616771.4231, 334
616771.4399, 616771.4399, 1763, 616771.4399, 616771.4399, 1763, 616771.4399, 335
616771.4565, 616771.4565, 1764, 616771.4565, 616771.4565, 1764, 616771.4565, 336
616771.4732, 616771.4732, 1765, 616771.4732, 616771.4732, 1765, 616771.4732, 337
616771.4899, 616771.4899, 1766, 616771.4899, 616771.4899, 1766, 616771.4899, 338
616771.5066, 616771.5066, 1767, 616771.5066, 616771.5066, 1767, 616771.5066, 339
616771.5232, 616771.5232, 1768, 616771.5232, 616771.5232, 1768, 616771.5232, 340
616771.5399, 616771.5399, 1769, 616771.5399, 616771.5399, 1769, 616771.5399, 341
616771.5566, 616771.5566, 1770, 616771.5566, 616771.5566, 1770, 616771.5566, 342
616771.5732, 616771.5732, 1771, 616771.5732, 616771.5732, 1771, 616771.5732, 343
616771.5899, 616771.5899, 1772, 616771.5899, 616771.5899, 1772, 616771.5899, 344
616771.6066, 616771.6066, 1773, 616771.6066, 616771.6066, 1773, 616771.6066, 345
616771.6233, 616771.6233, 1774, 616771.6233, 616771.6233, 1774, 616771.6233, 346
616771.6399, 616771.6399, 1775, 616771.6399, 616771.6399, 1775, 616771.6399, 347
616771.6566, 616771.6566, 1776, 616771.6566, 616771.6566, 1776, 616771.6566, 348
616771.6733, 616771.6733, 1777, 616771.6733, 616771.6733, 1777, 616771.6733, 349
616771.6900, 616771.6900, 1778, 616771.6900, 616771.6900, 1778, 616771.6900, 350
616771.7066, 616771.7066, 1779, 616771.7066, 616771.7066, 1779, 616771.7066, 351
616771.7233, 616771.7233, 1780, 616771.7233, 616771.7233, 1780, 616771.7233, 352
616771.7400, 616771.7400, 1781, 616771.7400, 616771.7400, 1781, 616771.7400, 353
616771.7567, 616771.7567, 1782, 616771.7567, 616771.7567, 1782, 616771.7567, 354
616771.7733, 616771.7733, 1783, 616771.7733, 616771.7733, 1783, 616771.7733, 355
616771.7900, 616771.7900, 1784, 616771.7900, 616771.7900, 1784, 616771.7900, 356
616771.8067, 616771.8067, 1785, 616771.8067, 616771.8067, 1785, 616771.8067, 357
616771.8233, 616771.8233, 1786, 616771.8233, 616771.8233, 1786, 616771.8233, 358
616771.8401, 616771.8401, 1787, 616771.8401, 616771.8401, 1787, 616771.8401, 359
616771.8568, 616771.8568, 1788, 616771.8568, 616771.8568, 1788, 616771.8568, 360
616771.8734, 616771.8734, 1789, 616771.8734, 616771.8734, 1789, 616771.8734, 361
616771.8901, 616771.8901, 1790, 616771.8901, 616771.8901, 1790, 616771.8901, 362
616771.9068, 616771.9068, 1791, 616771.9068, 616771.9068, 1791, 616771.9068, 363
616771.9235, 616771.9235, 1792, 616771.9235, 616771.9235, 1792, 616771.9235, 364
616771.9402, 616771.9402, 1793, 616771.9402, 616771.9402, 1793, 616771.9402, 365
616771.9568, 616771.9568, 1794, 616771.9568, 616771.9568, 1794, 616771.9568, 366
616771.9735, 616771.9735, 1795, 616771.9735, 616771.9735, 1795, 616771.9735, 367
616771.9902, 616771.9902, 1796, 616771.9902, 616771.9902, 1796, 616771.9902, 368
616772.0069, 616772.0069, 1797, 616772.0069, 616772.0069, 1797, 616772.0069, 369
616772.0236, 616772.0236, 1798, 616772.0236, 616772.0236, 1798, 616772.0236, 370
616772.0403, 616772.0403, 1799, 616772.0403, 616772.0403, 1799, 616772.0403, 371
616772.0569, 616772.0569, 1800, 616772.0569, 616772.0569, 1800, 616772.0569, 372
616772.0736, 616772.0736, 1801, 616772.0736, 616772.0736, 1801, 616772.0736, 373
616772.0903, 616772.0903, 1802, 616772.0903, 616772.0903, 1802, 616772.0903, 374
616772.1070, 616772.1070, 1803, 616772.1070, 616772.1070, 1803, 616772.1070, 375
616772.1237, 616772.1237, 1804, 616772.1237, 616772.1237, 1804, 616772.1237, 376
616772.1403, 616772.1403, 1805, 616772.1403, 616772.1403, 1805, 616772.1403, 377
616772.1570, 616772.1570, 1806, 616772.1570, 616772.1570, 1806, 616772.1570, 378
616772.1737, 616772.1737, 1807, 616772.1737, 616772.1737, 1807, 616772.1737, 379
616772.1904, 616772.1904, 1808, 616772.1904, 616772.1904, 1808, 616772.1904, 380
616772.2071, 616772.2071, 1809, 616772.2071, 616772.2071, 1809, 616772.2071, 381
616772.2237, 616772.2237, 1810, 616772.2237, 616772.2237, 1810, 616772.2237, 382
616772.2404, 616772.2404, 1811, 616772.2404, 616772.2404, 1811, 616772.2404, 383
616772.2571, 616772.2571, 1812, 616772.2571, 616772.2571, 1812, 616772.2571, 384
616772.2737, 616772.2737, 1813, 616772.2737, 616772.2737, 1813, 616772.2737, 385
616772.2904, 616772.2904, 1814, 616772.2904, 616772.2904, 1814, 616772.2904, 386
616772.3071, 616772.3071, 1815, 616772.3071, 616772.3071, 1815, 616772.3071, 387
616772.3238, 616772.3238, 1816, 616772.3238, 616772.3238, 1816, 616772.3238, 388
616772.3404, 616772.3404, 1817, 616772.3404, 616772.3404, 1817, 616772.3404, 389
616772.3571, 616772.3571, 1818, 616772.3571, 616772.3571, 1818, 616772.3571, 390
616772.3738, 616772.3738, 1819, 616772.3738, 616772.3738, 1819, 616772.3738, 391
616772.3905, 616772.3905, 1820, 616772.3905, 616772.3905, 1820, 616772.3905, 392
616772.4071, 616772.4071, 1821, 616772.4071, 616772.4071, 1821, 616772.4071, 393
616772.4238, 616772.4238, 1822, 616772.4238, 616772.4238, 1822, 616772.4238, 394
616772.4405, 616772.4405, 1823, 616772.4405, 616772.4405, 1823, 616772.4405, 395
616772.4572, 616772.4572, 1824, 616772.4572, 616772.4572, 1824, 616772.4572, 396
616772.4738, 616772.4738, 1825, 616772.4738, 616772.4738, 1825, 616772.4738, 397
616772.4905, 616772.4905, 1826, 616772.4905, 616772.4905, 1826, 616772.4905, 398
616772.5072, 616772.5072, 1827, 616772.5072, 616772.5072, 1827, 616772.5072, 399
616772.5239, 616772.5239, 1828, 616772.5239, 616772.5239, 1828, 616772.5239, 400
616772.5405, 616772.5405, 1829, 616772.5405, 616772.5405, 1829, 616772.5405, 401
616772.5572, 616772.5572, 1830, 616772.5572, 616772.5572, 1830, 616772.5572, 402
616772.5739, 616772.5739, 1831, 616772.5739, 616772.5739, 1831, 616772.5739, 403
616772.5905, 616772.5905, 1832, 616772.5905, 616772.5905, 1832, 616772.5905, 404
616772.6072, 616772.6072, 1833, 616772.6072, 616772.6072, 1833, 616772.6072, 405
616772.6240, 616772.6240, 1834, 616772.6240, 616772.6240, 1834, 616772.6240, 406
616772.6407, 616772.6407, 1835, 616772.6407, 616772.6407, 1835, 616772.6407, 407
616772.6573, 616772.6573, 1836, 616772.6573, 616772.6573, 1836, 616772.6573, 408
616772.6740, 616772.6740, 1837, 616772.6740, 616772.6740, 1837, 616772.6740, 409
616772.6907, 616772.6907, 1838, 616772.6907, 616772.6907, 1838, 616772.6907, 410
616772.7074, 616772.7074, 1839, 616772.7074, 616772.7074, 1839, 616772.7074, 411
616772.7241, 616772.7241, 1840, 616772.7241, 616772.7241, 1840, 616772.7241, 412
616772.7407, 616772.7407, 1841, 616772.7407, 616772.7407, 1841, 616772.7407, 413
616772.7574, 616772.7574, 1842, 616772.7574, 616772.7574, 1842, 616772.7574, 414
616772.7741, 616772.7741, 1843, 616772.7741, 616772.7741, 1843, 616772.7741, 415
616772.7908, 616772.7908, 1844, 616772.7908, 616772.7908, 1844, 616772.7908, 416
616772.8075, 616772.8075, 1845, 616772.8075, 616772.8075, 1845, 616772.8075, 417
616772.8241, 616772.8241, 1846, 616772.8241, 616772.8241, 1846, 616772.8241, 418
616772.8408, 616772.8408, 1847, 616772.8408, 616772.8408, 1847, 616772.8408, 419
616772.8575, 616772.8575, 1848, 616772.8575, 616772.8575, 1848, 616772.8575, 420
616772.8742, 616772.8742, 1849, 616772.8742, 616772.8742, 1849, 616772.8742, 421
616772.8909, 616772.8909, 1850, 616772.8909, 616772.8909, 1850, 616772.8909, 422
616772.9075, 616772.9075, 1851, 616772.9075, 616772.9075, 1851, 616772.9075, 423
616772.9242, 616772.9242, 1852, 616772.9242, 616772.9242, 1852, 616772.9242, 424
616772.9409, 616772.9409, 1853, 616772.9409, 616772.9409, 1853, 616772.9409, 425
616772.9576, 616772.9576, 1854, 616772.9576, 616772.9576, 1854, 616772.9576, 426
616772.9743, 616772.9743, 1855, 616772.9743, 616772.9743, 1855, 616772.9743, 427
616772.9909, 616772.9909, 1856, 616772.9909, 616772.9909, 1856, 616772.9909, 428
616773.0076, 616773.0076, 1857, 616773.0076, 616773.0076, 1857, 616773.0076, 429
616773.0243, 616773.0243, 1858, 616773.0243, 616773.0243, 1858, 616773.0243, 430
616773.0410, 616773.0410, 1859, 616773.0410, 616773.0410, 1859, 616773.0410, 431
616773.0577, 616773.0577, 1860, 616773.0577, 616773.0577, 1860, 616773.0577, 432
616773.0744, 616773.0744, 1861, 616773.0744, 616773.0744, 1861, 616773.0744, 433
616773.0911, 616773.0911, 1862, 616773.0911, 616773.0911, 1862, 616773.0911, 434
616773.1078, 616773.1078, 1863, 616773.1078, 616773.1078, 1863, 616773.1078, 435
616773.1244, 616773.1244, 1864, 616773.1244, 616773.1244, 1864, 616773.1244, 436
616773.1411, 616773.1411, 1865, 616773.1411, 616773.1411, 1865, 616773.1411, 437
616773.1578, 616773.1578, 1866, 616773.1578, 616773.1578, 1866, 616773.1578, 438
616773.1745, 616773.1745, 1867, 616773.1745, 616773.1745, 1867, 616773.1745, 439
616773.1912, 616773.1912, 1868, 616773.1912, 616773.1912, 1868, 616773.1912, 440
616773.2079, 616773.2079, 1869, 616773.2079, 616773.2079, 1869, 616773.2079, 441
616773.2246, 616773.2246, 1870, 616773.2246, 616773.2246, 1870, 616773.2246, 442
616773.2413, 616773.2413, 1871, 616773.2413, 616773.2413, 1871, 616773.2413, 443
616773.2579, 616773.2579, 1872, 616773.2579, 616773.2579, 1872, 616773.2579, 444
616773.2746, 616773.2746, 1873, 616773.2746, 616773.2746, 1873, 616773.2746, 445
616773.2913, 616773.2913, 1874, 616773.2913, 616773.2913, 1874, 616773.2913, 446
616773.3080, 616773.3080, 1875, 616773.3080, 616773.3080, 1875, 616773.3080, 447
616773.3247, 616773.3247, 1876, 616773.3247, 616773.3247, 1876, 616773.3247, 448
616773.3414, 616773.3414, 1877, 616773.3414, 616773.3414, 1877, 616773.3414, 449
616773.3581, 616773.3581, 1878, 616773.3581, 616773.3581, 1878, 616773.3581, 450
616773.3748, 616773.3748, 1879, 616773.3748, 616773.3748, 1879, 616773.3748, 451
616773.3914, 616773.3914, 1880, 616773.3914, 616773.3914, 1880, 616773.3914, 452
