timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
2596512.193595,1.794595,12.191237,59.620426,-4.755839,12.039434,59.796406,2596512.193577,2596512.152751,0,713,1,-1.167147,9.057236,68.179611,0.005745,0.025164,0.028411
2596512.205947,1.794578,12.198457,59.623165,-4.755386,12.052545,59.794025,2596512.205927,2596512.169418,0,714,1,-1.138817,9.134793,68.206581,-0.003382,0.027929,0.030174
2596512.235968,1.793040,12.181206,59.620701,-4.756136,12.051876,59.791584,2596512.235933,2596512.186084,0,715,1,-1.141700,9.083805,68.186020,0.002665,0.027469,0.030746
2596512.251469,1.792828,12.180288,59.613010,-4.760468,12.065079,59.804279,2596512.251450,2596512.203367,0,716,1,-1.174798,9.037316,68.172485,0.008228,0.023640,0.031066
2596512.268634,1.793228,12.215306,59.627701,-4.761750,12.068579,59.800056,2596512.268615,2596512.220041,0,717,1,-1.182398,9.020880,68.172295,0.009967,0.024135,0.027180
2596512.285855,1.793900,12.208591,59.630371,-4.761202,12.067406,59.799229,2596512.285832,2596512.236714,0,718,1,-1.139104,9.080302,68.193253,0.003019,0.028845,0.028312
2596512.300831,1.794355,12.192326,59.639168,-4.762372,12.059536,59.800167,2596512.300811,2596512.253388,0,719,1,-1.101027,9.082765,68.197411,0.002897,0.031677,0.033146
2596512.319922,1.793871,12.176977,59.644135,-4.764117,12.059794,59.827190,2596512.319878,2596512.270061,0,720,1,-1.193598,9.130959,68.233902,-0.002981,0.022912,0.027721
2596512.333839,1.794127,12.181697,59.643826,-4.765514,12.042758,59.836613,2596512.333806,2596512.286735,0,721,1,-1.157245,9.018760,68.196938,0.010292,0.026789,0.028675
2596512.349385,1.793664,12.171834,59.658508,-4.766260,12.054670,59.839058,2596512.349369,2596512.303409,0,722,1,-1.163722,9.032863,68.211060,0.008525,0.026751,0.026901
2596512.364507,1.793244,12.195994,59.666546,-4.765267,12.052135,59.828079,2596512.364484,2596512.320082,0,723,1,-1.084957,9.092183,68.227036,0.001973,0.034386,0.031571
2596512.379798,1.792902,12.170514,59.658264,-4.763690,12.050539,59.818470,2596512.379772,2596512.336756,0,724,1,-1.147258,9.058204,68.208191,0.005948,0.027829,0.029108
2596512.395498,1.793694,12.189029,59.660130,-4.763464,12.059887,59.819561,2596512.395480,2596512.353430,0,725,1,-1.141175,9.041530,68.202850,0.008091,0.028559,0.028782
2596512.411842,1.795754,12.189356,59.661480,-4.762580,12.065454,59.816547,2596512.411815,2596512.370103,0,726,1,-1.166503,8.951914,68.169662,0.018690,0.025604,0.027877
2596512.430547,1.798920,12.188503,59.669796,-4.761221,12.049261,59.830677,2596512.430527,2596512.386777,0,727,1,-1.176907,9.063456,68.222382,0.005497,0.024764,0.026500
2596512.447013,1.800309,12.187644,59.681866,-4.758903,12.069339,59.844139,2596512.446989,2596512.403450,0,728,1,-1.169162,9.072387,68.237946,0.004510,0.025560,0.026195
2596512.517605,1.802101,12.199333,59.668690,-4.753054,12.057235,59.837959,2596512.517585,2596512.420124,0,729,1,-1.163123,9.192148,68.270241,-0.009464,0.024808,0.029491
2596512.517740,1.817309,12.182029,59.671276,-4.738274,12.064557,59.827503,2596512.517729,2596512.470145,0,732,1,-1.110121,9.098893,68.230156,0.002149,0.030527,0.025678
